1536350232.876614,30.5,-35.83,6.0
1536350232.880372,30.46,-35.67,5.99999247359281
1536350232.882397,30.15,-35.76,5.999969395944185
1536350232.884402,30.43,-35.83,5.999930010238618
1536350232.886319,30.41,-35.81,5.9998735474328555
1536350232.890305,30.17,-35.69,5.999799226263165
1536350232.892442,30.05,-35.67,5.999706253253116
1536350232.894326,29.96,-35.83,5.999593822721883
1536350232.896377,30.27,-35.81,5.999461116793099
1536350232.900347,30.2,-35.71,5.999307305404269
1536350232.90234,30.1,-35.76,5.999131546316771
1536350232.904351,30.17,-35.76,5.998932985126466
1536350232.906327,30.01,-35.88,5.998710755274921
1536350232.910494,30.2,-35.86,5.998463978061287
1536350232.912519,30.15,-35.79,5.998191762654841
1536350232.914372,30.2,-35.74,5.9978932061082055
1536350232.916368,30.2,-35.79,5.997567393371286
1536350232.920377,30.22,-35.83,5.997213397305933
1536350232.92238,30.05,-35.74,5.996830278701354
1536350232.924352,30.1,-35.88,5.996417086290293
1536350232.926349,30.08,-35.79,5.995972856766016
1536350232.930354,30.01,-35.79,5.995496614800106
1536350232.932413,30.08,-35.81,5.994987373061097
1536350232.934321,30.31,-35.69,5.994444132233973
1536350232.93636,30.31,-35.74,5.9938658810405565
1536350232.940367,30.27,-35.74,5.993251596260802
1536350232.94239,30.1,-35.69,5.992600242755028
1536350232.944374,30.1,-35.95,5.991910773487096
1536350232.946335,30.17,-35.62,5.9911821295485925
1536350232.950335,30.24,-35.74,5.990413240183993
1536350232.952323,29.96,-35.67,5.98960302281688
1536350232.954342,30.27,-35.79,5.988750383077204
1536350232.956385,30.05,-35.86,5.987854214829632
1536350232.960293,29.94,-35.83,5.986913400203002
1536350232.962344,30.17,-35.69,5.985926809620917
1536350232.964339,30.24,-35.86,5.984893301833495
1536350232.966326,30.17,-35.76,5.983811723950301
1536350232.970459,30.03,-35.74,5.982680911474503
1536350232.972575,30.2,-35.9,5.981499688338264
1536350232.974396,30.12,-35.9,5.9802668669393935
1536350232.97639,30.03,-35.67,5.978981248179308
1536350232.980353,30.15,-35.74,5.977641621502304
1536350232.982342,30.24,-35.76,5.976246764936182
1536350232.984353,30.15,-35.67,5.974795445134257
1536350232.986349,30.03,-35.83,5.973286417418763
1536350232.990369,30.76,-35.52,5.971718425825705
1536350232.992369,30.79,-35.6,5.970090203151165
1536350232.994355,30.74,-35.52,5.968400470999113
1536350232.996385,30.83,-35.41,5.966647939830726
1536350233.00031,30.27,-35.81,5.964831309015269
1536350233.002472,30.29,-35.62,5.962949266882552
1536350233.004429,30.53,-35.57,5.961000490777005
1536350233.006357,30.83,-35.52,5.958983647113383
1536350233.010335,31.35,-35.26,5.956897391434155
1536350233.012469,30.31,-35.69,5.954740368468579
1536350233.014427,30.03,-35.81,5.952511212193528
1536350233.016323,30.64,-35.69,5.950208545896066
1536350233.020326,31.0,-35.41,5.947830982237818
1536350233.022305,30.55,-35.6,5.945377123321174
1536350233.024285,30.76,-35.45,5.942845560757342
1536350233.026376,30.22,-35.69,5.94023487573629
1536350233.030443,30.17,-35.76,5.93754363909861
1536350233.03238,30.34,-35.6,5.934770411409331
1536350233.034353,30.76,-35.64,5.931913743033716
1536350233.036344,30.36,-35.71,5.928972174215077
1536350233.04046,30.27,-35.67,5.925944235154628
1536350233.042357,30.22,-35.64,5.922828446093435
1536350233.044342,30.31,-35.86,5.919623317396457
1536350233.046313,30.55,-35.55,5.916327349638754
1536350233.050445,31.0,-35.43,5.912939033693854
1536350233.05249,31.05,-35.41,5.909456850824338
1536350233.054338,30.76,-35.55,5.905879272774678
1536350233.056336,30.03,-35.76,5.902204761866329
1536350233.06035,30.48,-35.62,5.898431771095159
1536350233.062289,30.6,-35.57,5.894558744231191
1536350233.064291,30.88,-35.55,5.890584115920751
1536350233.066305,30.62,-35.6,5.886506311791002
1536350233.070433,30.38,-35.69,5.882323748556936
1536350233.07249,30.29,-35.69,5.878034834130837
1536350233.074368,30.03,-35.71,5.873637967734251
1536350233.076356,30.38,-35.71,5.869131540012506
1536350233.080328,30.9,-35.41,5.864513933151804
1536350233.082366,30.9,-35.43,5.859783520998931
1536350233.08434,30.1,-35.74,5.8549386691836
1536350233.086326,30.27,-35.79,5.849977735243484
1536350233.090305,30.29,-35.79,5.844899068751958
1536350233.092322,30.67,-35.52,5.839701011448579
1536350233.094319,31.23,-35.43,5.83438189737236
1536350233.096372,30.27,-35.62,5.828940052997841
1536350233.100325,30.27,-35.88,5.823373797374021
1536350233.10238,30.31,-35.71,5.81768144226616
1536350233.104378,30.2,-35.6,5.811861292300503
1536350233.106389,30.9,-35.6,5.805911645111943
1536350233.110369,30.64,-35.52,5.7998307914946725
1536350233.112343,30.86,-35.55,5.7936170155558475
1536350233.114334,30.93,-35.43,5.787268594872295
1536350233.116348,30.1,-35.71,5.780783800650305
1536350233.120298,30.17,-35.83,5.774160897888534
1536350233.122363,30.64,-35.57,5.76739814554406
1536350233.124348,30.9,-35.55,5.76049379670161
1536350233.126365,30.64,-35.57,5.753446098746002
1536350233.130376,30.93,-35.41,5.746253293537837
1536350233.132381,30.24,-35.79,5.738913617592461
1536350233.134336,30.27,-35.71,5.731425302262237
1536350233.136375,30.03,-35.74,5.7237865739221645
1536350233.140354,30.24,-35.64,5.715995654158863
1536350233.142359,30.76,-35.5,5.708050759962966
1536350233.144322,30.81,-35.55,5.699950103924955
1536350233.146328,30.27,-35.69,5.6916918944344435
1536350233.150312,30.12,-35.81,5.683274335882983
1536350233.152355,30.43,-35.74,5.674695628870374
1536350233.154462,30.64,-35.62,5.665953970414556
1536350233.156435,30.81,-35.48,5.657047554165068
1536350233.160419,31.05,-35.41,5.647974570620146
1536350233.162431,30.43,-35.52,5.638733207347453
1536350233.164337,30.17,-35.71,5.629321649208498
1536350233.16631,30.36,-35.62,5.619738078586746
1536350233.170421,30.27,-35.62,5.609980675619484
1536350233.172437,30.57,-35.62,5.60004761843343
1536350233.174343,30.76,-35.5,5.589937083384137
1536350233.176321,30.88,-35.48,5.579647245299222
1536350233.180409,30.34,-35.74,5.569176277725434
1536350233.182408,30.24,-35.71,5.558522353179586
1536350233.184399,30.5,-35.55,5.547683643403392
1536350233.18631,31.07,-35.43,5.536658319622225
1536350233.190437,30.71,-35.55,5.525444552807817
1536350233.192463,30.57,-35.62,5.514040513944935
1536350233.194356,29.98,-35.64,5.502444374302049
1536350233.196352,30.36,-35.71,5.490654305706018
1536350233.200333,30.9,-35.45,5.478668480820827
1536350233.202334,31.0,-35.41,5.466485073430371
1536350233.204326,30.71,-35.55,5.454102258725339
1536350233.206318,30.27,-35.69,5.4415182135942
1536350233.210451,30.5,-35.6,5.428731116918318
1536350233.212368,30.43,-35.57,5.415739149871203
1536350233.214336,30.93,-35.36,5.402540496221951
1536350233.216325,30.71,-35.6,5.389133342642843
1536350233.220445,30.97,-35.52,5.375515879021173
1536350233.222406,30.17,-35.81,5.361686298775271
1536350233.22434,30.22,-35.74,5.347642799174776
1536350233.226344,30.53,-35.5,5.333383581665164
1536350233.230447,30.62,-35.41,5.318906852196535
1536350233.232377,30.76,-35.6,5.304210821556683
1536350233.234365,30.93,-35.5,5.289293705708467
1536350233.236331,30.15,-35.71,5.274153726131473
1536350233.240437,30.15,-35.74,5.258789110168017
1536350233.242412,31.07,-35.43,5.243198091373458
1536350233.244355,30.64,-35.55,5.22737890987086
1536350233.246331,30.93,-35.38,5.211329812709998
1536350233.250333,30.34,-35.69,5.195049054230724
1536350233.252335,30.48,-35.64,5.178534896430696
1536350233.254311,30.57,-35.5,5.161785609337471
1536350233.256311,30.34,-35.69,5.144799471384976
1536350233.260356,30.34,-35.79,5.127574769794363
1536350233.262368,30.22,-35.71,5.110109800959235
1536350233.264372,30.31,-35.69,5.092402870835265
1536350233.266461,30.12,-35.67,5.0744522953341935
1536350233.270488,30.15,-35.74,5.056256400722212
1536350233.27237,30.17,-35.74,5.037813524022739
1536350233.27438,30.03,-35.81,5.019122013423555
1536350233.276402,30.17,-35.62,5.000180228688339
1536350233.280339,29.98,-35.86,4.980986541572559
1536350233.282465,30.22,-35.76,4.961539336243739
1536350233.284344,30.03,-35.79,4.941837009706081
1536350233.286333,30.22,-35.93,4.921877972229437
1536350233.29044,30.22,-35.71,4.901660647782625
1536350233.292398,30.27,-35.74,4.881183474471065
1536350233.294352,30.03,-35.81,4.860444904978751
1536350233.296318,30.05,-35.71,4.839443407014498
1536350233.300454,30.2,-35.81,4.818177463762504
1536350233.302398,30.24,-35.67,4.796645574337169
1536350233.304338,31.09,-35.36,4.774846254242164
1536350233.306351,30.86,-35.38,4.752778035833747
1536350233.310339,30.05,-35.71,4.730439468788277
1536350233.312461,30.05,-35.76,4.707829120573929
1536350233.314351,30.74,-35.57,4.684945576926566
1536350233.316359,30.9,-35.45,4.661787442329764
1536350233.320331,30.76,-35.45,4.638353340498931
1536350233.322364,30.29,-35.67,4.614641914869531
1536350233.324344,30.34,-35.71,4.590651829089347
1536350233.326323,30.81,-35.45,4.566381767514774
1536350233.330602,30.97,-35.36,4.5418304357110975
1536350233.332417,30.38,-35.67,4.516996560956724
1536350233.334381,30.2,-35.64,4.4918788927513305
1536350233.336377,30.27,-35.81,4.466476203327885
1536350233.340203,30.29,-35.67,4.4407872881685115
1536350233.342238,30.5,-35.41,4.414810966524137
1536350233.344214,30.79,-35.52,4.388546081937903
1536350233.348202,31.0,-35.45,4.361991502772263
1536350233.350223,31.05,-35.48,4.335146122739751
1536350233.3523,30.88,-35.45,4.308008861437342
1536350233.354284,30.17,-35.57,4.280578664884377
1536350233.356286,30.31,-35.81,4.25285450606398
1536350233.360279,30.22,-35.64,4.2248353854679195
1536350233.362327,30.03,-35.76,4.1965203316448605
