1536022134.054499,-12.29,-0.49,8.0
1536022134.080325,-12.25,-0.71,7.975331821591569
1536022180.85358,-57.09,42.25,8.0
1536022180.879477,-56.87,42.2,7.975331821591569
1536022180.903448,-56.4,42.1,7.901479416122772
1536022180.929446,-55.98,41.99,7.778898234672108
1536022180.953421,-55.4,41.86,7.608344240852964
1536022180.979463,-55.25,41.85,7.390869248752289
1536022181.003448,-54.57,41.75,7.1278144363462115
1536022181.029475,-54.1,41.52,6.820802074395638
1536022181.053467,-54.49,41.51,6.471725521830116
1536022181.079425,-54.66,41.52,6.082737549318869
1536022181.103443,-54.91,41.56,5.6562370630380565
1536022181.129456,-55.5,41.71,5.194854310509392
1536022181.153483,-56.73,42.03,4.701434659746363
1536022181.179428,-58.16,42.31,4.179021051742784
1536022181.203411,-58.56,42.43,3.630835234519958
1536022181.229412,-57.99,42.38,3.060257894462944
1536022181.253517,-57.59,42.3,2.470807807476823
1536022181.279433,-56.91,42.13,1.8661201385387576
1536022181.303521,-56.19,41.98,1.2499240234734321
1536022181.329483,-55.69,41.9,0.626019571206098
1536022181.353433,-55.25,41.98,-0.0017455716786548186
1536022181.379422,-54.58,41.84,-0.6294999495450126
1536022181.403448,-54.49,41.74,-1.2533721731454983
1536022181.429486,-54.47,41.65,-1.8695147946511548
1536022181.453477,-54.47,41.64,-2.4741280350338988
1536022181.479469,-54.74,41.61,-3.0634832174732614
1536022181.503439,-54.85,41.65,-3.6339457622726594
1536022181.529495,-55.7,41.76,-4.181997601474477
1536022181.555377,-57.25,42.14,-4.7042588749421
1536022181.57938,-58.2,42.39,-5.197508774108091
1536022181.605355,-58.53,42.53,-5.658705404844307
1536022181.629304,-58.51,42.47,-6.085004546958662
1536022181.653478,-57.88,42.38,-6.4737771946278935
1536022181.67945,-57.18,42.26,-6.822625769593745
1536022181.705442,-56.32,42.14,-7.129398907135022
1536022181.729449,-55.85,41.92,-7.392204723629779
1536022181.753496,-55.35,41.74,-7.6094224838859965
1536022181.779455,-54.22,41.62,-7.779712596287809
1536022181.803473,-54.22,41.49,-7.902024874116734
1536022181.829501,-53.86,41.39,-7.975605012100014
1536022181.855429,-54.32,41.36,-7.999999238244879
1536022181.879566,-54.42,41.43,-7.975057112270658
1536022181.905494,-54.64,41.44,-7.900932453380706
1536022181.929488,-54.78,41.58,-7.778082391652515
1536022181.955455,-56.76,41.96,-7.607264548896133
1536022181.979456,-57.33,42.24,-7.389532366366674
1536022182.005269,-58.5,42.37,-7.126228608145113
1536022182.029331,-58.43,42.41,-6.818977080252303
1536022182.055359,-57.28,42.25,-6.469672616564825
1536022182.07934,-56.99,42.16,-6.080469393289956
1536022182.105445,-56.0,42.0,-5.653767644064919
1536022182.129456,-55.37,41.84,-5.192198857608976
1536022182.155408,-55.26,41.69,-4.698609549215146
1536022182.179423,-55.05,41.65,-4.176043706163415
1536022182.205456,-54.64,41.56,-3.627724015315429
1536022182.229375,-54.35,41.47,-3.057031988660849
1536022182.255307,-54.06,41.4,-2.46748710938212
1536022182.279391,-53.8,41.4,-1.862725127044712
1536022182.305348,-54.41,41.44,-1.2464756357673523
1536022182.329443,-55.27,41.63,-0.6225390736487814
1536022182.355419,-56.62,41.95,0.005236714703543467
1536022182.379426,-58.1,42.29,0.632980208002723
1536022182.405435,-59.09,42.56,1.2568200841268984
1536022182.429438,-58.69,42.6,1.8729090947354379
1536022182.455431,-58.21,42.51,2.4774477914210506
1536022182.479229,-58.2,42.46,3.0667079570775697
1536022182.505316,-57.84,42.36,3.6370555979811585
1536022182.529444,-57.02,42.24,4.1849733547916514
1536022182.55543,-56.52,42.22,4.707082194264512
1536022182.579415,-55.64,42.1,5.200162247899555
1536022182.605411,-55.06,41.85,5.661172669013603
1536022182.629428,-54.52,41.69,6.0872703857776065
1536022182.655424,-53.74,41.57,6.475827634567433
1536022182.679274,-54.43,41.54,6.824448165499324
1536022182.705338,-54.9,41.61,7.130982020209803
1536022182.729431,-55.33,41.69,7.3935387907448185
1536022182.755435,-56.35,41.96,7.610499277789894
1536022182.779425,-57.94,42.34,7.780525476344532
1536022182.80539,-58.87,42.58,7.902568827258716
1536022182.829503,-59.19,42.66,7.9758766837439685
1536022182.855448,-59.28,42.61,7.99999695297966
1536022182.879466,-58.91,42.47,7.974780884189598
1536022182.90546,-57.55,42.36,7.900383985994702
1536022182.929503,-56.43,42.15,7.777265067384399
1536022182.955457,-55.4,41.9,7.606183408221118
1536022182.979411,-54.92,41.66,7.388194076727529
1536022183.005458,-54.17,41.52,7.1246414228337285
1536022183.029496,-54.23,41.41,6.817150787511288
1536022183.055368,-54.43,41.4,6.4676184792229705
1536022183.079439,-54.73,41.42,6.078200079303873
1536022183.105413,-54.78,41.44,5.651297148395162
1536022183.129307,-54.98,41.56,5.189542415912544
1536022183.155456,-55.92,41.82,4.695783543886457
1536022183.179459,-57.82,42.2,4.1730655653033795
1536022183.205487,-58.45,42.5,3.624612105251554
1536022183.229446,-59.58,42.62,3.053805500681309
1536022183.255471,-59.61,42.67,2.464165941382187
1536022183.279448,-58.87,42.59,1.8593297608155723
1536022183.30547,-58.12,42.49,1.2430270106839814
1536022183.329524,-57.37,42.34,0.6190584575358776
1536022183.355464,-56.74,42.21,-0.008727856731155002
1536022183.379474,-56.19,42.18,-0.63646034591646
1536022183.405472,-54.97,41.9,-1.260267755761011
1536022183.429437,-54.47,41.68,-1.8763030381451993
1536022183.45546,-54.13,41.53,-2.480767076006062
1536022183.479413,-54.17,41.5,-3.069932112661768
1536022183.505398,-53.63,41.47,-3.6401647410532325
1536022183.529432,-54.51,41.53,-4.1879483111276015
1536022183.555404,-55.47,41.72,-4.709904617175925
1536022183.579476,-56.78,42.03,-5.202814731378462
1536022183.605425,-58.03,42.36,-5.663638855076074
1536022183.629467,-58.03,42.43,-6.08953506534421
1536022183.655429,-58.16,42.45,-6.477876841258267
1536022183.67949,-58.1,42.35,-6.826269261765315
1536022183.705467,-57.43,42.24,-7.132563775269065
1536022183.729419,-56.95,42.14,-7.394871449843346
1536022183.755476,-55.75,41.92,-7.611574622359594
1536022183.779436,-55.42,42.0,-7.781336874687473
1536022183.805561,-54.62,41.9,-7.903111275445129
1536022183.829477,-54.44,41.81,-7.9761468364716945
1536022183.855461,-54.25,41.65,-7.999993144204779
1536022183.879476,-54.53,41.58,-7.974503137400994
1536022183.905464,-54.78,41.6,-7.899834014069207
1536022183.929508,-53.88,41.55,-7.776446262023409
1536022183.95541,-55.11,41.68,-7.605100819033814
1536022183.979438,-56.33,41.92,-7.386854380089715
1536022184.00539,-56.93,42.15,-7.1230528807143205
1536022184.029449,-57.94,42.32,-6.815323196520395
1536022184.055465,-57.77,42.29,-6.465563110195739
1536022184.079441,-56.83,42.19,-6.075929607792772
1536022184.10542,-56.35,42.11,-5.64882557649928
1536022184.129382,-55.68,41.94,-5.186884985925979
1536022184.155445,-55.4,41.76,-4.692956644298479
1536022184.17943,-55.22,41.64,-4.170086629729821
1536022184.205496,-54.95,41.58,-3.6214995049209766
1536022184.229447,-54.7,41.55,-3.050578431138761
1536022184.255415,-54.3,41.52,-2.4608443041094974
1536022184.279385,-53.89,41.49,-1.8559340404979336
1536022184.305452,-54.52,41.5,-1.2395781488800628
